frame,pitch,roll,delta_pitch,delta_roll
4527,-2.6753627334715486,0.20126485663337057,0.095,0.016
4528,-2.634323723811516,0.15721445140279416,0.041,0.044
4529,-2.781626724383583,-3.120074605228096,0.147,3.277
4546,-2.666478338505691,0.09035262999069517,0.115,3.21
4547,-2.673886953065213,0.10656204973322106,0.007,0.016
4548,-2.628027504857049,0.1309060064730448,0.046,0.024
4549,-2.6506610169347966,0.12274136191990755,0.023,0.008
4550,-2.6465897434296446,0.14180744557766076,0.004,0.019
4551,-2.6582516784962813,0.14229427025423888,0.012,0.0
4552,-2.6498096679003895,0.17081585078573475,0.008,0.029
4553,-2.6538424596729286,0.1871985770218953,0.004,0.016
4554,-2.641815538856598,0.1926531872188182,0.012,0.005
4555,-2.6782414771205274,0.2078011390651293,0.036,0.015
4556,-2.672814233562972,0.2270925463015736,0.005,0.019
4557,-2.716716840137007,0.20871816315045968,0.044,0.018
4558,-2.682895501088968,0.2539958655531295,0.034,0.045
4559,-2.7188657806730583,0.2719793338223263,0.036,0.018
4560,-2.743039652690404,0.28098225524493275,0.024,0.009
4561,-2.7332172964909014,0.30480737376913164,0.01,0.024
4562,-2.7314344465870204,0.3254433175542197,0.002,0.021
4563,-2.7405752120399485,0.3237123770526132,0.009,0.002
4564,-2.759196891552433,0.3182080690354421,0.019,0.006
4565,-2.7610155551120443,0.3279272248634593,0.002,0.01
4566,-2.7907654444083985,0.3166480800790727,0.03,0.011
4567,-2.7576535358332728,0.3310664583971723,0.033,0.014
4568,-2.78171260046479,0.32645678220843605,0.024,0.005
4569,-2.7557012953840445,0.32434913574666535,0.026,0.002
4570,-2.7588352140581476,0.32647023696656885,0.003,0.002
4571,-2.7453482595408523,0.31234925655615614,0.013,0.014
4572,-2.7610407139690856,0.3023234187431844,0.016,0.01
4573,-2.7689358389761,0.3174399353823145,0.008,0.015
4574,-2.7601641938980963,0.3153617503632972,0.009,0.002
4575,-2.7730573214701613,0.3015390357712659,0.013,0.014
4576,-2.7609211584313713,0.31505968034386017,0.012,0.014
4577,-2.789402736097908,0.28753213642135156,0.028,0.028
4578,-2.7632673023561063,0.3127258321333483,0.026,0.025
4579,-2.769090074068063,0.31145105948856733,0.006,0.001
4580,-2.7549949074836793,0.3104205977561962,0.014,0.001
4581,-2.7726867236238597,0.2829858917458901,0.018,0.027
4582,-2.777275828445638,0.2861516838256361,0.005,0.003
4583,-2.764398094586303,0.296663500705758,0.013,0.011
4584,-2.7735726941948173,0.2908822173706148,0.009,0.006
4585,-2.7640733029698503,0.28713974235022244,0.009,0.004
4586,-2.7483157671914173,0.29912260066228524,0.016,0.012
4587,-2.739701784419577,0.29601288863194686,0.009,0.003
4588,-2.739701784419577,0.29601288863194686,0.0,0.0
4589,-2.741143423968434,0.29320217958831485,0.001,0.003
4590,-2.753442938854358,0.29830721657850545,0.012,0.005
4591,-2.7660283376230472,0.29671855131889263,0.013,0.002
4592,-2.7530575733117826,0.302017151713595,0.013,0.005
4593,-2.7530575733117826,0.302017151713595,0.0,0.0
4594,-2.7530575733117826,0.302017151713595,0.0,0.0
4595,-2.7483786581467147,0.29983189428400964,0.005,0.002
4596,-2.7596951984434877,0.28897232174264087,0.011,0.011
4597,-2.7423874496916882,0.29890390434935865,0.017,0.01
4598,-2.7592414584773284,0.30460768860089077,0.017,0.006
4599,-2.7592414584773284,0.30460768860089077,0.0,0.0
4600,-2.761646888400861,0.306050020872955,0.002,0.001
4601,-2.7377918682125326,0.2997591080187112,0.024,0.006
4602,-2.74983585055814,0.30966821023115415,0.012,0.01
4603,-2.759705062563052,0.3003956220548544,0.01,0.009
4604,-2.746088026895108,0.3096621040184742,0.014,0.009
4605,-2.7139135202281475,0.2945451324185895,0.032,0.015
4606,-2.7094600724708306,0.3054835909050343,0.004,0.011
4607,-2.6889108023469075,0.3049588910921013,0.021,0.001
4608,-2.6992063769051535,0.28311313808476285,0.01,0.022
4609,-2.6913836331229337,0.29868831867871,0.008,0.016
4610,-2.694783165465225,0.29589006107326643,0.003,0.003
4611,-2.686613987503786,0.2652401751222445,0.008,0.031
4612,-2.694783165465225,0.29589006107326643,0.008,0.031
4613,-2.6947338285340385,0.2798292895076283,0.0,0.016
4614,-2.6963219225539063,0.2579693316706153,0.002,0.022
4615,-2.6962918516660266,0.2909098998178099,0.0,0.033
4616,-2.6858879958085797,0.30318448748000043,0.01,0.012
4617,-2.6870165073674963,0.3074107254619838,0.001,0.004
4618,-2.680295440657804,0.29849869590825245,0.007,0.009
4619,-2.660850312272149,0.29325246350084366,0.019,0.005
4620,-2.670232023632273,0.29781750411949476,0.009,0.005
4621,-2.672003340541139,0.3212743271640403,0.002,0.023
4622,-2.653620609125555,0.30709973722062556,0.018,0.014
4623,-2.6646542021862327,0.29650493452301513,0.011,0.011
4624,-2.684173768988905,0.3060648969457883,0.02,0.01
4625,-2.6670172785379824,0.312183443019897,0.017,0.006
4626,-2.668253891926169,0.30779936306555833,0.001,0.004
4627,-2.639045504328752,0.31781327798396164,0.029,0.01
4628,-2.6679994936798255,0.3037165366440626,0.029,0.014
4629,-2.67364787646088,0.3017797093095481,0.006,0.002
4630,-2.6844986251107383,0.297336619732631,0.011,0.004
4631,-2.6774032028981085,0.30251955439579314,0.007,0.005
4632,-2.693295528826512,0.28668851881588353,0.016,0.016
4633,-2.6700591362396504,0.30139357915009435,0.023,0.015
4634,-2.6603663577429963,0.30651426036683066,0.01,0.005
4635,-2.6567472767032845,0.3129166631722632,0.004,0.006
4636,-2.6553774977004503,0.30553603121733425,0.001,0.007
4637,-2.6738395820198906,0.30352339062054723,0.018,0.002
4638,-2.6626939397555076,0.30705361572880374,0.011,0.004
4639,-2.677104916971459,0.31366568517631677,0.014,0.007
4640,-2.646903407016797,0.29789648199261726,0.03,0.016
4641,-2.670338491841293,0.2970129960796461,0.023,0.001
4642,-2.6753882145512202,0.2984107316257076,0.005,0.001
4643,-2.6753882145512202,0.2984107316257076,0.0,0.0
4644,-2.6693496981129865,0.29749261566085405,0.006,0.001
4645,-2.6753882145512202,0.2984107316257076,0.006,0.001
4646,-2.6738395820198906,0.30352339062054723,0.002,0.005
4647,-2.6615845466845474,0.31337026953659,0.012,0.01
4648,-2.6757264486789194,0.31895403237613434,0.014,0.006
4649,-2.687058007518609,0.2979377665550371,0.011,0.021
4650,-2.687058007518609,0.2979377665550371,0.0,0.0
4651,-2.6745528680056183,0.29727374936315726,0.013,0.001
4652,-2.662843140545871,0.30093055948555214,0.012,0.004
4653,-2.6852023542807903,0.3137166251830478,0.022,0.013
4654,-2.6745528680056183,0.29727374936315726,0.011,0.016
4655,-2.6645085378997155,0.30100429904161385,0.01,0.004
4656,-2.6613494045145067,0.3027702946901636,0.003,0.002
4657,-2.649217983526633,0.30476176591887616,0.012,0.002
4658,-2.6613494045145067,0.3027702946901636,0.012,0.002
4659,-2.662843140545871,0.30093055948555214,0.001,0.002
4660,-2.6529100712349276,0.3062427488230496,0.01,0.005
4661,-2.681510256113915,0.2965018097614383,0.029,0.01
4662,-2.6718134258278843,0.30175442505711686,0.01,0.005
4663,-2.6718134258278843,0.30175442505711686,0.0,0.0
4664,-2.6573377576703643,0.2979515442586306,0.014,0.004
4665,-2.6848267128931833,0.3054965690144081,0.027,0.008
4666,-2.6745528680056183,0.29727374936315726,0.01,0.008
4667,-2.6745528680056183,0.29727374936315726,0.0,0.0
4668,-2.683625869522403,0.3000297521966201,0.009,0.003
4669,-2.6425247501970706,0.30878731010344357,0.041,0.009
4670,-2.6757264486789194,0.31895403237613434,0.033,0.01
4671,-2.6720678471344526,0.29400590698863766,0.004,0.025
4672,-2.661052115053094,0.29907881829261124,0.011,0.005
4673,-2.6525645728132385,0.304791897441638,0.008,0.006
4674,-2.630853345553339,0.25415102466944767,0.022,0.051
4675,-2.639223302160012,0.3018792546852951,0.008,0.048
4676,-2.667046641146885,0.30007206791569285,0.028,0.002
4677,-2.652306917828295,0.3030534196074847,0.015,0.003
4678,-2.667046641146885,0.30007206791569285,0.015,0.003
4679,-2.7017632860775316,0.3022134495433933,0.035,0.002
4680,-2.693747052731562,0.29955301068508267,0.008,0.003
4681,-2.6858422089658043,0.29610263283475585,0.008,0.003
4682,-2.6855264932579512,0.304793055448328,0.0,0.009
4683,-2.6661025327755365,0.3055978717167622,0.019,0.001
4684,-2.6931067195914937,0.29008099621848976,0.027,0.016
4685,-2.6925172277403795,0.28562440347973056,0.001,0.004
4686,-2.7133559990643445,0.25111790434733894,0.021,0.035
4687,-2.7186692521528055,0.21934684752175895,0.005,0.032
4688,-2.7642997803603286,0.17524150261544663,0.046,0.044
4689,-2.7398329704085542,0.162287221167617,0.024,0.013
4690,-2.757941328099867,0.15676527755782077,0.018,0.006
4691,-2.752928959052333,0.1713313564924256,0.005,0.015
4692,-2.7461311322234057,0.1716097568620119,0.007,0.0
4693,-2.7458542856617703,0.1779124763602121,0.0,0.006
4694,-2.7634224815575053,0.17177242436539786,0.018,0.006
4695,-2.759494482196219,0.16919462894087087,0.004,0.003
4696,-2.747228886017548,0.18767257297961135,0.012,0.018
4697,-2.7306254031491126,0.16281110028843387,0.017,0.025
4698,-2.7315167622338143,0.17769955843647914,0.001,0.015
4699,-2.716360504217313,0.1766604755053691,0.015,0.001
4700,-2.7234297618154386,0.16828526377772926,0.007,0.008
4701,-2.723826374753373,0.17042967189293196,0.0,0.002
4702,-2.7477315982618116,0.17242967081649752,0.024,0.002
4703,-2.713917231138499,0.18962849010189653,0.034,0.017
4704,-2.7059188592718337,0.19416696600167446,0.008,0.005
4705,-2.7246674213668114,0.16410079704082556,0.019,0.03
4706,-2.714238219443341,0.17466957579051476,0.01,0.011
4707,-2.7044542057837937,0.17323925316952904,0.01,0.001
4708,-2.727018277289054,0.15873754548298397,0.023,0.015
4709,-2.705422765665607,0.18747774261276406,0.022,0.029
4710,-2.725380375460168,0.18702942912275083,0.02,0.0
4711,-2.722390771795419,0.18527260514516133,0.003,0.002
4712,-2.693827991638192,0.18264674726683702,0.029,0.003
4713,-2.693268606565901,0.17763203243452724,0.001,0.005
4714,-2.6966612380746717,0.1672178485281371,0.003,0.01
4715,-2.7016907951870173,0.1859089469710585,0.005,0.019
4716,-2.693827991638192,0.18264674726683702,0.008,0.003
4717,-2.6863668103618106,0.17888456609468936,0.007,0.004
4718,-2.696147699944606,0.16920291943489754,0.01,0.01
4719,-2.700966822879309,0.17165770448630255,0.005,0.002
4720,-2.7034861309418963,0.1726098549535416,0.003,0.001
4721,-2.691462934409007,0.17739434288381756,0.012,0.005
4722,-2.691462934409007,0.17739434288381756,0.0,0.0
4723,-2.691462934409007,0.17739434288381756,0.0,0.0
4724,-2.691462934409007,0.17739434288381756,0.0,0.0
4725,-2.6879097033906683,0.17854490882539048,0.004,0.001
4726,-2.7024624669819235,0.18438828111769623,0.015,0.006
4727,-2.728776775692736,0.17613551421918694,0.026,0.008
4728,-2.730192673371459,0.16281036764034149,0.001,0.013
4729,-2.7227206842017306,0.1593983126002955,0.007,0.003
4730,-2.7136029282691077,0.1509628021980203,0.009,0.008
4731,-2.7094735059740724,0.1684223339913559,0.004,0.017
4732,-2.709659849907137,0.17839712685236397,0.0,0.01
4733,-2.744576834331771,0.15267643628550312,0.035,0.026
4734,-2.7225531597125583,0.15088245114976526,0.022,0.002
4735,-2.7298346006249785,0.15441222260160536,0.007,0.004
4736,-2.7313751068398435,0.1467336612772291,0.002,0.008
4737,-2.7180174188495507,0.14315848880836524,0.013,0.004
4738,-2.731601336467127,0.17101309888172045,0.014,0.028
4739,-2.7259371111887716,0.1703236557908182,0.006,0.001
4740,-2.738452482326608,0.18427293553184446,0.013,0.014
4741,-2.70341389211734,0.22580950430054214,0.035,0.042
4742,-2.7239534907640595,0.2527196831206243,0.021,0.027
4743,-2.6899944972199794,0.2584775245731851,0.034,0.006
4744,-2.708200988422741,0.26369947787485326,0.018,0.005
4745,-2.697009947911776,0.27045897161541854,0.011,0.007
4746,-2.6896181162685826,0.2660945948080369,0.007,0.004
4747,-2.7170641924678702,0.27054243326321403,0.027,0.004
4748,-2.6982083223788194,0.2614478972659969,0.019,0.009
4749,-2.719498786094489,0.2614776450409123,0.021,0.0
4750,-2.746261178764056,0.2538124551409436,0.027,0.008
4751,-2.7121865289016944,0.24923656139836234,0.034,0.005
4752,-2.7005583921007648,0.24125018939703946,0.012,0.008
4753,-2.7190625059424884,0.2512508055648178,0.019,0.01
4754,-2.717954110791764,0.2653645689333372,0.001,0.014
4755,-2.7040925231774176,0.2519402985095337,0.014,0.013
4756,-2.689537298519444,0.24893772501150696,0.015,0.003
4757,-2.691414234362318,0.2384440698613304,0.002,0.01
4758,-2.686739171602032,0.24051476348804826,0.005,0.002
4759,-2.696515582962531,0.23011381476833703,0.01,0.01
4760,-2.711068633840903,0.24151583750793,0.015,0.011
4761,-2.7041407080972526,0.23809016640353345,0.007,0.003
4762,-2.682343717354612,0.23795398183512712,0.022,0.0
4763,-2.6958735553249995,0.23617046413623766,0.014,0.002
4764,-2.6961516380998427,0.20582010398187858,0.0,0.03
4765,-2.6948727475723278,0.21451044835317806,0.001,0.009
4766,-2.681875294457677,0.2291462749229401,0.013,0.015
4767,-2.668195494756673,0.23468200771822778,0.014,0.006
4768,-2.675747406883845,0.23724940750837994,0.008,0.003
4769,-2.6948727475723278,0.21451044835317806,0.019,0.023
4770,-2.6745022342121523,0.22958763594146706,0.02,0.015
4771,-2.701894690079475,0.23413625815342404,0.027,0.005
4772,-2.7198882679173666,0.23440829833714533,0.018,0.0
4773,-2.72377188383991,0.2590253241081392,0.004,0.025
4774,-2.6949919578824844,0.24726930160995214,0.029,0.012
4775,-2.7102978600777727,0.26191847143309704,0.015,0.015
4776,-2.7091036795243566,0.2536515878048882,0.001,0.008
4777,-2.716504700132223,0.25332598976616294,0.007,0.0
4778,-2.734975165529388,0.2657127658440527,0.018,0.012
4779,-2.733447346209455,0.2596639781548308,0.002,0.006
4780,-2.9197381492803833,-2.9533904865285137,0.186,3.213
4781,-2.704656897610768,0.24814180455721904,0.215,3.202
4782,-2.689861253976796,0.2510387933640488,0.015,0.003
4783,-2.673380812843382,0.2401650411290905,0.016,0.011
4784,-2.7019887253649504,0.25746075994816553,0.029,0.017
4785,-2.6976875491550882,0.23636140490968074,0.004,0.021
4786,-2.662831057800955,0.23658896319539352,0.035,0.0
4787,-2.695661155385976,0.24635156421138635,0.033,0.01
4788,-2.6722062221548644,0.2234624671263752,0.023,0.023
4789,-2.675072152493467,0.2402807110627255,0.003,0.017
4790,-2.7054050078863185,0.24571028803060013,0.03,0.005
4791,-2.690876798870002,0.24174920449568377,0.015,0.004
4792,-2.6960192441678004,0.22875375393271422,0.005,0.013
4793,-2.667189863134145,0.23505485954903282,0.029,0.006
4794,-2.692464288497871,0.24503076011646308,0.025,0.01
4795,-2.6780785387708272,0.23711058816547664,0.014,0.008
4796,-2.6721942790626207,0.23798268574252632,0.006,0.001
4797,-2.664028201621005,0.22293454761107395,0.008,0.015
4798,-2.7307819039098375,0.22323807084942948,0.067,0.0
4799,-2.7175907834699826,0.20992658572391926,0.013,0.013
4800,-2.727045101247832,0.18483559773037858,0.009,0.025
4801,-2.714557147040044,0.12904996130115973,0.012,0.056
4802,-2.7022296897810656,0.11830720814473246,0.012,0.011
4803,-2.6773473427452315,0.11338494429257988,0.025,0.005
4804,-2.675038969927439,0.10571233054998193,0.002,0.008
4805,-2.698744967172603,0.16825753066609125,0.024,0.063
4806,-2.683714914987715,0.1490661392690326,0.015,0.019
4807,-2.6769173019969346,0.1549176245053365,0.007,0.006
4808,-2.666275301054349,0.14382406635908476,0.011,0.011
4809,-2.656500823755428,0.14455092053325108,0.01,0.001
4810,-2.6858189470831446,0.16576681837558996,0.029,0.021
4811,-2.7001914847340736,0.1704851975949185,0.014,0.005
4812,-2.7550102650243424,0.17602150799683416,0.055,0.006
4813,-2.7318630624762275,0.1798426580447541,0.023,0.004
4814,-2.7244048004788133,0.2319461991787649,0.007,0.052
4815,-2.7375398118767467,0.22807481913854524,0.013,0.004
4816,-2.718283275810795,0.20529044506251906,0.019,0.023
4817,-2.720373003099243,0.20882528621438914,0.002,0.004
4818,-2.71954611794267,0.22550344492977903,0.001,0.017
4819,-2.7202780987105455,0.22914841264491614,0.001,0.004
4820,-2.6807289169644575,0.2168485420194786,0.04,0.012
4821,-2.6807289169644575,0.2168485420194786,0.0,0.0
4822,-2.7149085225426495,0.20722668897773308,0.034,0.01
4823,-2.7192781068521894,0.20762971731172714,0.004,0.0
4824,-2.7125446582222077,0.2033180853893838,0.007,0.004
4825,-2.7149009246021634,0.24145579623702895,0.002,0.038
4826,-2.752916187393441,0.21925455849468098,0.038,0.022
4827,-2.726504449693998,0.23979090737529463,0.026,0.021
4828,-2.761648091378879,0.16510183593075398,0.035,0.075
4829,-2.7567023637436825,0.16186094175597493,0.005,0.003
4830,-2.7417506251304524,0.12377763194723294,0.015,0.038
4831,-2.78054587481881,0.11472270747367547,0.039,0.009
4832,-2.7408836011562183,0.08627212834504754,0.04,0.028
4833,-2.7334429482602576,0.08397989666800608,0.007,0.002
4834,-2.7487625224331964,0.08702405232882685,0.015,0.003
4835,-2.739543507014819,0.10279978944610339,0.009,0.016
4836,-2.7285668903343177,0.102058269992641,0.011,0.001
4837,-2.698448971981603,0.0883666026702173,0.03,0.014
4838,-2.727383597024058,0.10963169976433611,0.029,0.021
4839,-2.7350433858917413,0.09578859086490303,0.008,0.014
4840,-2.7558424579778946,0.10401924906539112,0.021,0.008
4841,-2.7522859676828877,0.09506542217825034,0.004,0.009
4842,-2.7189034527286293,0.09294454609646234,0.033,0.002
4843,-2.751982123027453,0.10354813804858605,0.033,0.011
4844,-2.728460506469865,0.11181624304869568,0.024,0.008
4845,-2.724743968347786,0.11786031900037758,0.004,0.006
4846,-2.719600651719198,0.10556260366545947,0.005,0.012
4847,-2.735838079587341,0.10739776271036067,0.016,0.002
4848,-2.745832615439154,0.12532868441086617,0.01,0.018
4849,-2.743185125153666,0.11491402518526521,0.003,0.01
4850,-2.753106917411392,0.10668323706602294,0.01,0.008
4851,-2.759251906447919,0.10359525812008677,0.006,0.003
4852,-2.755443715576662,0.11953180567603335,0.004,0.016
4853,-2.784905533896431,0.12464616208472412,0.029,0.005
4854,-2.7391130889817954,0.26210160140902944,0.046,0.137
4855,-2.76973536139408,0.13551850832194476,0.031,0.127
4856,-2.7613918821914236,0.2483957284789967,0.008,0.113
4857,-2.740077882912161,0.24610544568257964,0.021,0.002
4858,-2.7557022254825374,0.2612452640105413,0.016,0.015
4859,-2.7453695032547003,0.2515222491645969,0.01,0.01
4860,-2.7339997523112896,0.24575477129483947,0.011,0.006
4861,-2.7369847062593746,0.2602275092714099,0.003,0.014
4862,-2.7508752197860558,0.2726140540322924,0.014,0.012
4863,-2.7287551092180546,0.25615498281401977,0.022,0.016
4864,-2.7138061359099837,0.2841480356814481,0.015,0.028
4865,-2.7309731215513486,0.284963234138165,0.017,0.001
4866,-2.7061384577103387,0.29050505261522597,0.025,0.006
4867,-2.7042322190614576,0.24677202369828888,0.002,0.044
4868,-2.7080988254950187,0.2549346731184694,0.004,0.008
4869,-2.692059756303633,0.24094578084091706,0.016,0.014
4870,-2.6966881405690466,0.24171112464051436,0.005,0.001
4871,-2.6722008236198413,0.24288669016395806,0.024,0.001
4872,-2.6866689413348257,0.25294873537369283,0.014,0.01
4873,-2.673694359144903,0.23051038733658488,0.013,0.022
4874,-2.6157493805799765,0.2193799076577046,0.058,0.011
4875,-2.608261978540955,0.23175795448054026,0.007,0.012
4876,-2.6616569059360735,0.23308150054782623,0.053,0.001
4877,-2.6276424597475416,0.22653162253065015,0.034,0.007
4878,-2.6376556771629946,0.21678992652507328,0.01,0.01
4879,-2.667514922674551,0.23343948574827908,0.03,0.017
4880,-2.6743216436549773,0.22527639095033225,0.007,0.008
4881,-2.701581474609979,0.23798804149469172,0.027,0.013
4882,-2.7180415244873295,0.2466490250497264,0.016,0.009
4883,-2.741139854553269,0.23185220469781412,0.023,0.015
4884,-2.712642742586127,0.2464798633317162,0.028,0.015
4885,-2.7013759593438107,0.2589382819158426,0.011,0.012
4886,-2.7100856560454463,0.24755400616531723,0.009,0.011
4887,-2.680185270585049,0.24827702208659586,0.03,0.001
4888,-2.6825332473194514,0.2507045548490489,0.002,0.002
4889,-2.6763817025933925,0.2558143804595385,0.006,0.005
4890,-2.6753174668950535,0.2518127208113861,0.001,0.004
4891,-2.681269107889499,0.23132793126448273,0.006,0.02
4892,-2.666409270932435,0.21967402614045786,0.015,0.012
4893,-2.6722261838056145,0.22117430992050227,0.006,0.002
4894,-2.6732090166241234,0.21835470731008383,0.001,0.003
4895,-2.6758418532445987,0.21488075149054597,0.003,0.003
4896,-2.7021712000820046,0.21376592762360094,0.026,0.001
4897,-2.688709975541428,0.22126413320668736,0.013,0.007
4898,-2.690166331174468,0.22135197418905148,0.001,0.0
4899,-2.721817773060239,0.23493742996911468,0.032,0.014
4900,-2.712541917861589,0.22950984316488904,0.009,0.005
4901,-2.6660136501682983,0.24366533915437408,0.047,0.014
4902,-2.7196708277443666,0.2271366793276503,0.054,0.017
4903,-2.696190793893443,0.23170741585500676,0.023,0.005
4904,-2.6983326438980555,0.24359733331814418,0.002,0.012
4905,-2.701975859449277,0.24436585535533933,0.004,0.001
4906,-2.6760518732367986,0.22847746679241926,0.026,0.016
4907,-2.695598654315123,0.21684932842156027,0.02,0.012
4908,-2.6959176170226673,0.22427169004667555,0.0,0.007
4909,-2.6752565113934033,0.22474461034933602,0.021,0.0
4910,-2.6701978952780085,0.23378245199933712,0.005,0.009
4911,-2.6701978952780085,0.23378245199933712,0.0,0.0
4912,-2.6641393836028078,0.2244234820655123,0.006,0.009
4913,-2.6682742596889346,0.2166903154293498,0.004,0.008
4914,-2.6649176852931262,0.23094916329901466,0.003,0.014
4915,-2.6678645918876684,0.23181249798039297,0.003,0.001
4916,-2.6682665911187584,0.23554821572560064,0.0,0.004
4917,-2.686974292639443,0.2476963334644273,0.019,0.012
4918,-2.6856925599610713,0.22739209513964606,0.001,0.02
4919,-2.683767317773465,0.21556038905270863,0.002,0.012
4920,-2.727856444834616,0.2086171761625876,0.044,0.007
4921,-2.7186164162907227,0.2043890482584208,0.009,0.004
4922,-2.7158822908931564,0.14553780495196822,0.003,0.059
4923,-2.7010569068298174,0.11636195573498677,0.015,0.029
4924,-2.6871159196046084,0.12831727681747823,0.014,0.012
4925,-2.709346956823204,0.13253375782481325,0.022,0.004
4926,-2.734155135599369,0.13181047019991837,0.025,0.001
4927,-2.723261368639967,0.13154050185448668,0.011,0.0
4928,-2.762488261337764,0.14166195486328623,0.039,0.01
4929,-2.7677818447717035,0.14780718578920807,0.005,0.006
4930,-2.72341961562575,0.17453142385657633,0.044,0.027
4931,-2.7215588817990555,0.17523481957852816,0.002,0.001
4932,-2.7220869001328554,0.1845321592006313,0.001,0.009
4933,-2.7116024958553067,0.17373117303288033,0.01,0.011
4934,-2.701348831686752,0.17166139013024825,0.01,0.002
4935,-2.6922611442318622,0.175361797735827,0.009,0.004
4936,-2.711498170147069,0.22381198802314403,0.019,0.048
4937,-2.7005689677784095,0.18562265908409248,0.011,0.038
4938,-2.7273054782834683,0.15583422471417224,0.027,0.03
4939,-2.6910819723347905,0.17803417536789248,0.036,0.022
4940,-2.684564455581278,0.2001825757961263,0.007,0.022
4941,-2.744425733100447,0.18452277194171332,0.06,0.016
4942,-2.716600026379104,0.2519298889627708,0.028,0.067
4943,-2.6902979569631524,0.26214369543346855,0.026,0.01
4944,-2.706250567878298,0.24313123483344717,0.016,0.019
4945,-2.7169427234817665,0.2726774938599365,0.011,0.03
4946,-2.6878280142073585,0.24609613906417896,0.029,0.027
4947,-2.6863870138215677,0.1998185539222306,0.001,0.046
4948,-2.695569961726619,0.2088376575618339,0.009,0.009
4949,-2.702857949193247,0.19035793055131056,0.007,0.018
4950,-2.6765869742227184,0.23194610748290687,0.026,0.042
4951,-2.685538526282764,0.23728426006043007,0.009,0.005
4952,-2.690856395629148,0.1812254749107347,0.005,0.056
4953,-2.678201070376991,0.18860987217402067,0.013,0.007
4954,-2.6945558679879107,0.21219788084989877,0.016,0.024
4955,-2.685455922233164,0.19860357954283905,0.009,0.014
4956,-2.681464011229466,0.17053863639209316,0.004,0.028
4957,-2.6857146605693782,0.1808028705383759,0.004,0.01
4958,-2.6960017305896544,0.17305900041794545,0.01,0.008
4959,-2.6872971157716865,0.178753895894783,0.009,0.006
4960,-2.6875414617681757,0.17308729784154692,0.0,0.006
4961,-2.6847776764973617,0.22516996765908479,0.003,0.052
4962,-2.7222213964377584,0.2613596686187457,0.037,0.036
4963,-2.7068425319195772,0.21917183186580302,0.015,0.042
4964,-2.6985412940094893,0.23730226537959861,0.008,0.018
4965,-2.7124468814095275,0.20843027883260262,0.014,0.029
4966,-2.71321486220037,0.20955092611302323,0.001,0.001
4967,-2.716421302140026,0.21859325872168403,0.003,0.009
4968,-2.6851534594022866,0.2121814791707484,0.031,0.006
4969,-2.689383385031235,0.22808380009553486,0.004,0.016
4970,-2.6745043295148103,0.23924425958058423,0.015,0.011
4971,-2.671833275045718,0.2151788710685972,0.003,0.024
4972,-2.7315176379313035,0.21031240023859404,0.06,0.005
4973,-2.951570482923248,-2.898754779663731,0.22,3.109
4974,-2.693661333258276,0.2148474064072877,0.258,3.114
4975,-2.9811253283215975,-2.9093832005680293,0.287,3.124
4976,-2.705033863740825,0.24580525512409207,0.276,3.155
4977,-2.7303600857830777,0.28933933421145397,0.025,0.044
4978,-2.7120810190889966,0.28470408293117344,0.018,0.005
4979,-2.745810130175132,0.2579820729765806,0.034,0.027
4980,-2.7150428141100456,0.2554688522699919,0.031,0.003
4981,-2.732174194741094,0.25850295896809117,0.017,0.003
4982,-2.7068301705627125,0.2756329235485508,0.025,0.017
4983,-2.9314308694506694,-2.973255677242532,0.225,3.249
4984,-2.6981013986005413,0.2520541707089465,0.233,3.225
4985,-2.67236699288584,0.267377795974413,0.026,0.015
4986,-2.669661952158125,0.25774176983893604,0.003,0.01
4987,-2.6719741255051974,0.2493277885019353,0.002,0.008
4988,-2.6785274582256435,0.23847886578515415,0.007,0.011
4989,-2.7080552776689784,0.24084134292395074,0.03,0.002
4990,-2.663824370059984,0.2523655928387266,0.044,0.012
4991,-2.706535951642888,0.23278833826322065,0.043,0.02
4992,-2.658521308996547,0.22940733467810726,0.048,0.003
4993,-2.681332846884961,0.22813708712991232,0.023,0.001
4994,-2.6819897725173147,0.2184926017968753,0.001,0.01
4995,-2.673871699762694,0.22301987410327914,0.008,0.005
4996,-2.6800308061461147,0.22224303855650068,0.006,0.001
4997,-2.6946904361136994,0.20958580834436447,0.015,0.013
4998,-2.6802910705244294,0.2256520711998702,0.014,0.016
4999,-2.668471740716456,0.21508124552661653,0.012,0.011
5000,-2.6512211086564372,0.23787398272587182,0.017,0.023
5001,-2.630843814513481,0.23823249899543827,0.02,0.0
5002,-2.7076480656339683,0.2289311412224452,0.077,0.009
5003,-2.6628341643866924,0.2365363244206424,0.045,0.008
5004,-2.6600859731061846,0.2504396214232183,0.003,0.014
5005,-2.8127194676344867,0.18432061122884202,0.153,0.066
5006,-3.113957808534366,-3.1080552316722887,0.301,3.292
5007,-3.113491877306243,-3.114755794895268,0.0,0.007
5008,-2.6749524686036414,0.22208756059079662,0.439,3.337
5009,-2.5588112442918036,0.24132087576672,0.116,0.019
5010,-2.6925203672367726,0.23968757938136528,0.134,0.002
5011,-2.7047353835782,0.20786539209306149,0.012,0.032
5013,-2.6555051398508653,0.21691117067413782,0.049,0.009
5014,-2.627205912739676,0.20144051109915143,0.028,0.015
5015,-2.6143241908377672,0.22411437138898055,0.013,0.023
5016,-2.6128733595682294,0.2062129798619802,0.001,0.018
